5002,"Tiara Air","Willemstad","Netherlands Antilles","Oranjestad","Aruba",0
5002,"Tiara Air","Paraguana","Venezuela","Oranjestad","Aruba",0
5002,"Tiara Air","Maracaibo","Venezuela","Oranjestad","Aruba",0
5002,"Tiara Air","Rio Hacha","Colombia","Oranjestad","Aruba",0
3545,"Moskovia Airlines","Andizhan","Uzbekistan","Moscow - ","Russia",0
3545,"Moskovia Airlines","Bukhara","Uzbekistan","Moscow - ","Russia",0
3545,"Moskovia Airlines","Moscow - ","Russia","Andizhan","Uzbekistan",0
3545,"Moskovia Airlines","Moscow - ","Russia","Bukhara","Uzbekistan",0
3545,"Moskovia Airlines","Moscow - ","Russia","Fergana","Uzbekistan",0
3545,"Moskovia Airlines","Moscow - ","Russia","Khanabad","Uzbekistan",0
3545,"Moskovia Airlines","Moscow - ","Russia","Ganja","Azerbaijan",0
3545,"Moskovia Airlines","Moscow - ","Russia","Namangan","Uzbekistan",0
3545,"Moskovia Airlines","Moscow - ","Russia","Navoi","Uzbekistan",0
3545,"Moskovia Airlines","Moscow - ","Russia","Samarkand","Uzbekistan",0
3545,"Moskovia Airlines","Moscow - ","Russia","Tivat","Montenegro",0
3545,"Moskovia Airlines","Moscow - ","Russia","Termez","Uzbekistan",0
3545,"Moskovia Airlines","Fergana","Uzbekistan","Moscow - ","Russia",0
3545,"Moskovia Airlines","Khanabad","Uzbekistan","Moscow - ","Russia",0
3545,"Moskovia Airlines","Ganja","Azerbaijan","Moscow - ","Russia",0
3545,"Moskovia Airlines","Namangan","Uzbekistan","Moscow - ","Russia",0
3545,"Moskovia Airlines","Navoi","Uzbekistan","Moscow - ","Russia",0
3545,"Moskovia Airlines","Samarkand","Uzbekistan","Moscow - ","Russia",0
3545,"Moskovia Airlines","Tivat","Montenegro","Moscow - ","Russia",0
3545,"Moskovia Airlines","Termez","Uzbekistan","Moscow - ","Russia",0
11741,"Air Antilles Express","Fort-de-france","Martinique","Pointe-a-pitre","Guadeloupe",0
